6.099999999999999867e-01,6.099999999999999867e-01,0.000000000000000000e+00
2.200000000000000178e+00,5.999999999999996447e-01,0.000000000000000000e+00
2.400000000000000355e+00,7.999999999999998224e-01,0.000000000000000000e+00
2.400000000000000355e+00,2.399999999999999911e+00,1.570796326794896558e+00
